Site,Coordinates ,Source for Coordinates,"Decimal Degrees Coordinates (Latitude, Longitude)",Family1,Genus1,species,subspecies,Name as described2,Distribution3 ,Lifeform/Habit4,Original plant part descriptions,Part consumed: Leaf,Part consumed: Fruit,Part consumed: Seed,Part consumed: Flower,Part consumed: Other,Part consumed: Unknown,Source for part consumed,Common name,Source for common name
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Meliaceae,Azadirachta ,indica,*,Azadirachta indica,Naturalized,Tree,leaves,leaf,*,*,*,*,*,Ellwanger & Gould (2011),Leranomby ,Soma (2006)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Meliaceae,Azadirachta ,indica,*,Azadirachta indica,Naturalized,Tree,mature leaf; ripe fruit pulp/seed; young leaf/leaf bud & flower ,leaf (immature and mature),fruit (ripe) ,fruit (pulp with seed) ,flower,*,*,Simmen et al. (2003),Leranomby ,Soma (2006)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Meliaceae,Azadirachta ,indica,*,Azadirachta indica,Naturalized,Tree,ripe fruit; unripe fruit; ripe fallen fruit; unripe fallen fruit; mature leaf; young leaf,leaf (immature and mature),fruit (unripe and ripe),*,*,*,*,Soma (2006),Leranomby ,Soma (2006)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Meliaceae,Melia ,azedarach,*,Melia azedarach,Naturalized,"Shrub, tree",young leaf/leaf bud; mature leaf; floral bulb; ripe fruit pulp/seed ,leaf (immature and mature),fruit (ripe)  ,fruit (pulp with seed),bulb,*,*,Simmen et al. (2003; 2006),Voandereka; Melia ,Soma (2006); Gabriel (2013)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Meliaceae,Melia ,azedarach,*,Melia azedarach,Naturalized,"Shrub, tree",mature leaf,leaf (mature),*,*,*,*,*,Soma (2006),Voandereka; Melia ,Soma (2006); Gabriel (2013)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Meliaceae,Melia ,azedarach,*,Melia azedarach,Naturalized,"Shrub, tree",?,*,*,*,*,*,?,Sussman (1974),Voandereka; Melia ,Soma (2006); Gabriel (2013)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Meliaceae,Quivisianthe ,papinae,*,Quivisianthe papinae,Endemic,Tree,flowers,*,*,*,flower,*,*,Gould et al. (2011),Valiandro; Variandro ,Gemmill & Gould (2008); Soma (2006)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Meliaceae,Quivisianthe ,papinae,*,Quivisianthe papinae,Endemic,Tree,?,*,*,*,*,*,?,Pinkus et al. (2006),Valiandro; Variandro ,Gemmill & Gould (2008); Soma (2006)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Meliaceae,Quivisianthe ,papinae,*,Quivisianthe papinae,Endemic,Tree,mature leaf; flower; ripe fruit pulp/seed ,leaf (mature),fruit (ripe)  ,fruit (pulp with seed),flower,*,*,Simmen et al. (2003; 2006),Valiandro; Variandro ,Gemmill & Gould (2008); Soma (2006)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Meliaceae,Quivisianthe ,papinae,*,Quivisianthe papinae,Endemic,Tree,flower; unripe fruit (possibly eaten); mature leaf,leaf (mature),fruit (unripe),*,flower,*,*,Soma (2006),Valiandro; Variandro ,Gemmill & Gould (2008); Soma (2006)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Menispermaceae,Cissampelos ,pareira,*,Cissampelos pareira,*,*,young leaf/leaf bud ,leaf (immature),*,*,*,*,*,Simmen et al. (2003; 2006),*,*
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Menispermaceae,Cissampelos ,sp.,*,Cissampelos sp. ,Family or Genus Not Endemic to Malagasy Region,*,leaf ,leaf,*,*,*,*,*,Simmen et al. (2006),*,*
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Menispermaceae,Cissompelos sp.,sp.,*,Cissompelos sp.,Family or Genus Not Endemic to Malagasy Region,*,?,*,*,*,*,*,?,Sussman (1974),*,*
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Menispermaceae,Rhaptonema ,swinglei,*,Rhaptonema cf. swinglei,Endemic,Liana,young leaf/leaf bud,leaf (immature),*,*,*,*,*,Simmen et al. (2006),*,*
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Molluginaceae,"Genus placeholder, as currently circumscribed, not represented in Madagascar",*,*,Mollugo sp.,*,*,mature leaf,leaf (mature),*,*,*,*,*,Simmen et al. (2006),*,*
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Moraceae,Ficus ,grevei,*,Ficus cf. grevei,Endemic,Tree,ripe fruit pulp/seed,*,fruit (ripe)  ,fruit (pulp with seed),*,*,*,Simmen et al. (2003; 2006),*,*
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Moraceae,Ficus ,polita,*,Ficus cf. polita,*,Tree,ripe fruit pulp/seed,*,fruit (ripe)  ,fruit (pulp with seed),*,*,*,Simmen et al. (2003; 2006),*,*
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Moraceae,Ficus ,pachyclada,*,Ficus cf. pachyclada,Endemic,Tree,ripe fruit pulp/seed,*,fruit (ripe)  ,fruit (pulp with seed),*,*,*,Simmen et al. (2003; 2006),Mange ,Soma (2006)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Moraceae,Ficus ,pachyclada,*,Ficus pachyclada,Endemic ,Tree,ripe fruit; ripe fallen fruit; [dl? - not in key],*,fruit (ripe),*,*,*,[dl?],Soma (2006),Mange ,Soma (2006)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Moraceae,Ficus ,sycomorus,*,Ficus sycomorus,*,Tree,leaf; ripe fruit pulp/seed,leaf,fruit (ripe)  ,fruit (pulp with seed),*,*,*,Simmen et al. (2006),Adabo ,Soma (2006)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Moraceae,Ficus ,sycomorus,*,Ficus sycomorus,*,Tree,ripe fallen fruit; mature leaf,leaf (mature),fruit (ripe),*,*,*,*,Soma (2006),Adabo ,Soma (2006)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Musaceae,Musa ,sp.,*,Musa sp.,Family or Genus Not Endemic to Malagasy Region,*,ripe fruit pulp/seed,*,fruit (ripe)  ,fruit (pulp with seed),*,*,*,Simmen et al. (2006),Akondro ,Millette (2016)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Musaceae,Musa ,sp.,*,Musa sp.,Family or Genus Not Endemic to Malagasy Region,*,ripe fallen fruit; [skm = not in key],*,fruit (ripe),*,*,*,[skm?],Soma (2006),Akondro ,Millette (2016)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Myrtaceae,Eucalyptus ,sp.,*,Eucalyptus sp.,*,*,flower; floral bulb,*,*,*,flower; bulb,*,*,Simmen et al. (2006),Kininiy ,Soma (2006)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Myrtaceae,Eucalyptus ,sp.,*,Eucalyptus sp.,*,*,flower; flower bud,*,*,*,flower; bud,*,*,Soma (2006),Kininiy ,Soma (2006)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Nyctaginaceae,Boerhavia ,diffusa,*,Boerhaavia diffusa ,Naturalized,Herb,?,*,*,*,*,*,?,Sussman (1974),Bendrahy ,Soma (2006)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Nyctaginaceae,Boerhavia ,diffusa,*,Boerhavia diffusa,Naturalized,Herb,young leaf/leaf bud; mature leaf ,leaf (immature and mature),*,*,*,*,*,Simmen et al. (2003; 2006),Bendrahy ,Soma (2006)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Nyctaginaceae,Boerhavia ,diffusa,*,Boerhavia diffusa,Naturalized,Herb,mature leaf,leaf (mature),*,*,*,*,*,Soma (2006),Bendrahy ,Soma (2006)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Nyctaginaceae,Bougainvillea,spectabilis,*,Bougainvillea spectabilis,*,*,mature leaf; young leaf; flower ,leaf (immature and mature),*,*,flower,*,*,Simmen et al. (2003; 2006),*,*
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Nyctaginaceae,Bougainvillea ,spectabilis,*,Bougainvillea spectabilis,*,*,young leaf; flower,leaf (immature),*,*,flower,*,*,Soma (2006),*,*
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Nyctaginaceae,Commicarpus ,plumbagineus,*,Commicarpus commersonii,*,Vine,young leaf/leaf bud; mature leaf ,leaf (immature and mature),*,*,*,*,*,Simmen et al. (2003; 2006),Bea; Beamena ,Yamashita et al. (2015); Millete (2016)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Oleaceae,Noronhia ,seyrigii,*,Noronhia seyrigii,Endemic,Tree,unripe fruit; ripe fruit pulp/seed,*,fruit (unripe and ripe) ,fruit (pulp with seed) ,*,*,*,Simmen et al. (2006),*,*
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Phyllanthaceae,Antidesma ,madagascariense,*,Antidesma madagascariense,Native Not Endemic,"Shrub, tree",ripe fruit pulp/seed; mature leaf; unripe fruit ,leaf (mature),fruit (unripe and ripe) ,fruit (pulp with seed),*,*,*,Simmen et al. (2006),Voafona ,Soma (2006)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Phyllanthaceae,Antidesma ,madagascariense,*,Antidesma madagascariensis ,Native Not Endemic,"Shrub, tree",ripe fruit; unripe fruit,*,fruit (unripe and ripe),*,*,*,*,Soma (2006),Voafona ,Soma (2006)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Phyllanthaceae,Phyllanthus ,casticum,*,Phyllanthus casticum,Native Not Endemic,"Shrub, tree",?,*,*,*,*,*,?,Pinkus et al. (2006),Sangira ,Soma (2006)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Phyllanthaceae,Phyllanthus ,casticum,*,Phyllanthus casticum,Native Not Endemic,"Shrub, tree",young leaf/leaf bud; flower; unripe fruit ,leaf (immature),fruit (unripe),*,flower,*,*,Simmen et al. (2003; 2006),Sangira ,Soma (2006)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Phyllanthaceae,Phyllanthus ,seyrigii,*,Phyllanthus seyrigii,*,*,ripe fruit; unripe fruit; mature leaf; young leaf; flower; flower bud,leaf (immature and mature),fruit (unripe and ripe),*,flower; bud,*,*,Soma (2006),*,*
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Phyllanthaceae,Phyllanthus ,sp.,*,Phyllanthus sp.,Family or Genus Not Endemic to Malagasy Region,*,flower; floral bulb; ripe fruit pulp/seed; unripe fruit; mature leaf; young leaf/leaf bud,leaf (immature and mature),fruit (unripe and ripe)  ,fruit (pulp with seed),flower; bulb,*,*,Simmen et al. (2006),*,*
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Phyllanthaceae,Phyllanthus ,sp.,*,Phyllanthus sp.,Family or Genus Not Endemic to Malagasy Region,*,?,*,*,*,*,*,?,Sussman (1974),*,*
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Physenaceae,Physena ,sessiliflora,*,Physena sessiliflora,Endemic,"Shrub, tree",young leaf/leaf bud; mature leaf,leaf (immature and mature),*,*,*,*,*,Simmen et al. (2006),Fandriandambo/Fandreandambo ,Millette (2016)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Poaceae,Cynodon ,sp.,*,Cynodon sp.,Family or Genus Not Endemic to Malagasy Region,*,mature leaf,leaf (mature),*,*,*,*,*,Soma (2006),Ahepoly ,Soma (2006)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Poaceae,Urochloa ,maxima,*,Panicum maximum,Native Not Endemic,Herb,mature leaf; young leaf/leaf bud,leaf (immature and mature),*,*,*,*,*,Simmen et al. (2006),Ahibe; Ahebe ,Gemmill & Gould (2008); Soma (2006)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Poaceae,Urochloa ,maxima,*,Panicum maximum,Native Not Endemic,Herb,mature leaf,leaf (mature),*,*,*,*,*,Soma (2006),Ahibe; Ahebe ,Gemmill & Gould (2008); Soma (2006)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Polygonaceae,Persicaria ,senegalensis,*,Polygonum senegalense,Naturalized,"Emergent aquatic, herb",mature leaf,leaf (mature),*,*,*,*,*,Soma (2006),Leranomby ,Soma (2006)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Polygonaceae,Polygonum ,sp.,*,Polygonum sp. ,Naturalized,*,mature leaf,leaf (mature),*,*,*,*,*,Simmen et al. (2006),*,*
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Rhamnaceae,Ziziphus ,mauritiana,*,Ziziphus jujuba,Naturalized,Tree,leaf ,leaf,*,*,*,*,*,Simmen et al. (2006),*,*
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Rhamnaceae,Ziziphus ,mauritiana,*,Zizyphus jujuba,Naturalized,Tree,?,*,*,*,*,*,?,Sussman (1974),*,*
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Rubiaceae,Coptosperma ,sp.,*,Enterospermum sp.,Family or Genus Not Endemic to Malagasy Region,*,ripe fruit pulp/seed; flower; floral bulb; mature leaf; young leaf/leaf bud,leaf (immature and mature),fruit (ripe)  ,fruit (pulp with seed),flower; bulb,*,*,Simmen et al. (2006),Mantsaka ,Soma (2006)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Rubiaceae,Coptosperma ,sp.,*,Enterospermum sp.,Family or Genus Not Endemic to Malagasy Region,*,ripe fruit; unripe fruit; mature leaf; young leaf; flower; flower bud,leaf (immature and mature),fruit (unripe and ripe),*,flower; bud,*,*,Soma (2006),Mantsaka ,Soma (2006)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Rubiaceae,Coptosperma ,sp.,*,Enterospermum sp. (m 181) and (m221),Family or Genus Not Endemic to Malagasy Region,*,ripe fruit pulp/seed,*,fruit (ripe)  ,fruit (pulp with seed),*,*,*,Simmen et al. (2003),Mantsaka ,Soma (2006)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Rubiaceae,Paederia ,foetida (X),*,Paedera foetida,*,*,young leaves,leaf (immature),*,*,*,*,*,Gould et al. (2011; 2015),*,*
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Rubiaceae,Paederia ,grandidieri,*,Paederia grandidieri,Endemic,Liana,mature leaf,leaf (mature),*,*,*,*,*,Simmen et al. (2006),*,*
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Rubiaceae,Paederia ,sp.,*,Paederia sp. (m 395),*,*,mature leaf,leaf (mature),*,*,*,*,*,Simmen et al. (2003),*,*
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Rubiaceae,Tarenna ,sp.,*,Tarenna sp.,Family or Genus Not Endemic to Malagasy Region,*,fruit,*,fruit,*,*,*,*,Ellwanger & Gould (2011),*,*
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Rubiaceae,Tricalysia ,sp.,*,Tricalysia sp.,Family or Genus Not Endemic to Malagasy Region,*,fruit,*,fruit,*,*,*,*,Gould et al. (2011),Hazombalala; Hazonkira ,Soma (2006); Gabriel (2013)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Rubiaceae,Tricalysia ,sp.,*,Tricalysia sp.,Family or Genus Not Endemic to Malagasy Region,*,young leaf/leaf bud; mature leaf; petiole; flower,leaf (immature and mature),*,*,flower; petiole,*,*,Simmen et al. (2006),Hazombalala; Hazonkira ,Soma (2006); Gabriel (2013)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Rubiaceae,Tricalysia ,sp.,*,Tricalysia sp.,Family or Genus Not Endemic to Malagasy Region,*,mature leaf; young leaf; [yf? - not in key],leaf (immature and mature),*,*,*,*,[yf?],Soma (2006),Hazombalala; Hazonkira ,Soma (2006); Gabriel (2013)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Rutaceae,Cedrelopsis ,grevei,*,Cedrelopsis grevei,Endemic,"Shrub, tree",young leaf/leaf bud,leaf (immature),*,*,*,*,*,Simmen et al. (2006),Katrafay ,Millette (2016)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Cactaceae,Cereus ,sp.,*,Cereus sp.,Naturalized,*,floral bud; ripe fruit pulp/seed; flower,*,fruit (ripe)  ,fruit (pulp with seed),flower; bud,*,*,Simmen et al. (2003; 2006),*,*
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Salicaceae,Flacourtia ,indica (X),*,Flacourtia indica,*,*,ripe fruit pulp/seed,*,fruit (ripe)  ,fruit (pulp with seed),*,*,*,Simmen et al. (2003; 2006),*,*
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Salvadoraceae,Azima ,tetracantha,*,Hzima tetracantha (SIC),Native Not Endemic,"Shrub, tree",?,*,*,*,*,*,?,Sussman (1974),Filofilo ,Millette (2016)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Salvadoraceae,Azima ,tetracantha,*,Azima tetracantha,Native Not Endemic,"Shrub, tree","leaves, flowers",leaf,*,*,flower,*,*,Ellwanger & Gould (2011),Filofilo ,Millette (2016)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Salvadoraceae,Azima ,tetracantha,*,Azima tetracantha,Native Not Endemic,"Shrub, tree",?,*,*,*,*,*,?,Pinkus et al. (2006),Filofilo ,Millette (2016)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Salvadoraceae,Azima ,tetracantha,*,Azima tetracantha,Native Not Endemic,"Shrub, tree",ripe fruit pulp/seed and floral bud; unripe fruit; flower; young leaf/leaf bud; mature leaf; stem ,leaf (immature and mature),fruit (unripe and ripe) ,fruit (pulp with seed),flower; bud,stem,*,Simmen et al. (2006),Filofilo ,Millette (2016)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Salvadoraceae,Azima ,tetracantha,*,Azima tetracantha,Native Not Endemic,"Shrub, tree",unripe fruit; mature leaf; young leaf; flower; flower bud,leaf (immature and mature),fruit (unripe),*,flower; bud,*,*,Soma (2006),Filofilo ,Millette (2016)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Salvadoraceae,Salvadora ,angustifolia,*,Salvadora angustifolia,Native Not Endemic,"Shrub, tree",flower; leaf clusters ,leaf,*,*,flower,*,*,Gould et al. (2011),Sasavy ,Millette (2016)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Salvadoraceae,Salvadora ,angustifolia,*,Salvadora angustifolia,Native Not Endemic,"Shrub, tree",?,*,*,*,*,*,?,Pinkus et al. (2006),Sasavy ,Millette (2016)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Salvadoraceae,Salvadora ,angustifolia,*,Salvadora angustifolia,Native Not Endemic,"Shrub, tree",mature leaf,leaf (mature),*,*,*,*,*,Soma (2006),Sasavy ,Millette (2016)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Salvadoraceae,Salvadora ,angustifolia,*,Salvadora angustifolia ,Native Not Endemic,"Shrub, tree",young leaf/leaf bud; mature leaf; stem,leaf (immature and mature),*,*,*,stem,*,Simmen et al. (2003; 2006),Sasavy ,Millette (2016)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Salvadoraceae,Salvadora ,angustifolia,*,Salvadora augustifolia,Native Not Endemic,"Shrub, tree","fruit, leaf buds",leaf,fruit,*,*,*,*,Ellwanger & Gould (2011),Sasavy ,Millette (2016)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Sapindaceae,Cardiospermum ,halicacabum,*,Cardiaspermum halicacabum,Native Not Endemic,Herb,?,*,*,*,*,*,?,Sussman (1974),*,*
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Sapindaceae,Cardiospermum ,halicacabum,*,Cardiospermum halicacabum,Native Not Endemic,Herb,leaf ,leaf,*,*,*,*,*,Simmen et al. (2006),*,*
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Sapindaceae,Tina ,isoneura,*,Neotina isoneura,Endemic,Tree,?,*,*,*,*,*,?,Pinkus et al. (2006),Volely ,Soma (2006)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Sapindaceae,Tina ,isoneura,*,Neotina isoneura,Endemic,Tree,ripe fruit pulp/seed; young leaf/leaf bud; mature leaf; unripe fruit ,leaf (immature and mature),fruit (unripe and ripe)  ,fruit (pulp with seed),*,*,*,Simmen et al. (2003; 2006),Volely ,Soma (2006)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Sapindaceae,Tina ,isoneura,*,Neotina isoneura,Endemic,Tree,young leaf; [b? - not in key],leaf (immature),*,*,*,*,[b?],Soma (2006),Volely ,Soma (2006)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Verbenaceae,Lantana ,camara,*,Lantana camara,Naturalized,Shrub,ripe fruit pulp/seed; unripe fruit ,*,fruit (unripe and ripe)  ,fruit (pulp with seed),*,*,*,Simmen et al. (2003; 2006),Radrika ,Razafindramanana (2011)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Violaceae,Rinorea ,greveana,*,Rinorea greveana,Endemic,"Shrub, tree",?,*,*,*,*,*,?,Pinkus et al. (2006),Tsatsake ,Soma (2006)
Berenty Reserve ,"25 0.5 S, 46 18.5 E",Gould et al. (2011),"-25.008333333333333, 46.30833333333333",Violaceae,Rinorea ,greveana,*,Rinorea greveana,Endemic,"Shrub, tree",unripe fruit; ripe fruit pulp/seed; floral bulb; flower; mature leaf,leaf (mature),fruit (unripe and ripe)  ,fruit (pulp with seed),flower; bulb,*,*,Simmen et al. (2006),Tsatsake ,Soma (2006)
